"";"other";"bacillus";"bradyrhizobium";"chthoniobacter";"devosia";"mycobacterium";"opitutus";"phenylobacterium";"pseudomonas";"rhodoplanes";"sphingomonas"
"HARV_020-M-12-33-20140812";0.949910197565356;0.000199560965875075;0.00658551187387747;0.000199560965875075;0.000199560965875075;0.00039912193175015;0.00219517062462582;0.000997804829375374;0.00039912193175015;0.0387148273797645;0.000199560965875075
"HARV_020-M-30-27-20140812";0.94611853921373;0.000798243863500299;0.010776292157254;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000598682897625224;0.00199560965875075;0.000199560965875075;0.0387148273797645;0.000199560965875075
"HARV_020-M-37-22-20140812";0.970065855118739;0.000199560965875075;0.00678507283975254;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.000798243863500299;0.000199560965875075;0.0203552185192576;0.000199560965875075
"HARV_020-O-12-33-20140812";0.888245859109958;0.000199560965875075;0.0472959489123927;0.000199560965875075;0.00259429255637597;0.000199560965875075;0.00419078028337657;0.00738375573737777;0.000199560965875075;0.0476950708441429;0.00179604869287567
"HARV_020-O-30-27-20140812";0.943723807623229;0.000199560965875075;0.0137697066453802;0.0039912193175015;0.00279385352225105;0.000199560965875075;0.00818199960087807;0.0015964877270006;0.000798243863500299;0.0193574136898823;0.00538814607862702
"HARV_020-O-37-22-20140812";0.886449810417082;0.000199560965875075;0.0433047295948912;0.00339253641987627;0.00119736579525045;0.000199560965875075;0.0031929754540012;0.00798243863500299;0.0015964877270006;0.0468968269806426;0.0055877070445021
"HARV_021-M-3-37-20140717";0.957493514268609;0.00199560965875075;0.0115745360207543;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.000598682897625224;0.000199560965875075;0.000598682897625224;0.0259429255637597;0.000199560965875075
"HARV_021-M-36-16-20140717";0.909598882458591;0.000199560965875075;0.034723608062263;0.000199560965875075;0.000199560965875075;0.00818199960087807;0.000997804829375374;0.00977848732787867;0.000199560965875075;0.0357214128916384;0.000199560965875075
"HARV_021-M-6-12-20140717";0.943324685691479;0.000199560965875075;0.0245459988026342;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.0281380961883856;0.000598682897625224
"HARV_021-O-3-37-20140717";0.94571941728198;0.00299341448812612;0.0113749750548793;0.000997804829375374;0.000199560965875075;0.00299341448812612;0.000997804829375374;0.00119736579525045;0.000798243863500299;0.0325284374376372;0.000199560965875075
"HARV_021-O-36-16-20140717";0.951506685292357;0.000199560965875075;0.0157653163041309;0.000199560965875075;0.000199560965875075;0.0023947315905009;0.000199560965875075;0.00219517062462582;0.000199560965875075;0.0269407303931351;0.000199560965875075
"HARV_033-M-23-30-20140717";0.96028736779086;0.000199560965875075;0.00598682897625225;0.00039912193175015;0.000199560965875075;0.000598682897625224;0.000997804829375374;0.00219517062462582;0.000598682897625224;0.0283376571542606;0.000199560965875075
"HARV_033-M-30-38-20140717";0.970065855118739;0.000199560965875075;0.00498902414687687;0.000199560965875075;0.000199560965875075;0.00039912193175015;0.00139692676112552;0.000598682897625224;0.000199560965875075;0.0211534623827579;0.000598682897625224
"HARV_033-M-33-4-20140717";0.977050488924366;0.000199560965875075;0.00618638994212732;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.0023947315905009;0.000199560965875075;0.000199560965875075;0.0121732189183796;0.000199560965875075
"HARV_033-O-23-30-20140717";0.944322490520854;0.000199560965875075;0.00878068249850329;0.00458990221512672;0.000199560965875075;0.0023947315905009;0.00678507283975254;0.0115745360207543;0.000199560965875075;0.0207543404510078;0.000199560965875075
"HARV_033-O-30-38-20140717";0.934544003192975;0.00039912193175015;0.0111754140890042;0.00498902414687687;0.000199560965875075;0.000798243863500299;0.00379165835162642;0.00518858511275195;0.000798243863500299;0.0369187786868888;0.00119736579525045
"HARV_034-M-23-8-20140717";0.962881660347236;0.000199560965875075;0.00698463380562762;0.0015964877270006;0.000199560965875075;0.00139692676112552;0.00039912193175015;0.000199560965875075;0.000199560965875075;0.0257433645978847;0.000199560965875075
"HARV_034-M-31-3-20140717";0.957493514268609;0.000199560965875075;0.00957892636200359;0.0015964877270006;0.000199560965875075;0.0015964877270006;0.000598682897625224;0.00219517062462582;0.000199560965875075;0.0261424865296348;0.000199560965875075
"HARV_034-O-19-30-20140717";0.944721612452604;0.000199560965875075;0.0103771702255039;0.00498902414687687;0.000199560965875075;0.00119736579525045;0.00538814607862702;0.00339253641987627;0.000199560965875075;0.0291359010177609;0.000199560965875075
"HARV_035-M-33-17-20140716";0.964278587108362;0.000199560965875075;0.0113749750548793;0.000798243863500299;0.000199560965875075;0.000598682897625224;0.000997804829375374;0.00139692676112552;0.000199560965875075;0.0197565356216324;0.000199560965875075
"HARV_035-O-18-37-20140717";0.943125124725604;0.000199560965875075;0.0055877070445021;0.0047894631810018;0.000199560965875075;0.0015964877270006;0.0127719018160048;0.00518858511275195;0.000199560965875075;0.0261424865296348;0.000199560965875075
"JERC_001-M-1-6-20140805";0.964677709040112;0.00199560965875075;0.00598682897625225;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0253442426661345;0.000798243863500299
"JERC_001-M-17-34-20140710";0.956695270405109;0.00339253641987627;0.00738375573737777;0.000199560965875075;0.000598682897625224;0.000199560965875075;0.00199560965875075;0.00179604869287567;0.00039912193175015;0.026541608461385;0.000798243863500299
"JERC_001-M-29-2-20140710";0.936539612851726;0.01337058471363;0.0109758531231291;0.00199560965875075;0.000199560965875075;0.00119736579525045;0.00139692676112552;0.00199560965875075;0.000199560965875075;0.0311315106765117;0.000997804829375374
"JERC_001-M-7-5-20140805";0.950109758531231;0.00578726801037717;0.0055877070445021;0.00119736579525045;0.000199560965875075;0.000997804829375374;0.000798243863500299;0.00359209738575135;0.000199560965875075;0.0313310716423867;0.000199560965875075
"JERC_001-M-9-17-20140805";0.960087806824985;0.00698463380562762;0.00758331670325284;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.000199560965875075;0.000598682897625224;0.000997804829375374;0.0215525843145081;0.000199560965875075
"JERC_002-M-11-0-20140805";0.957493514268609;0.000199560965875075;0.0123727798842546;0.00039912193175015;0.00039912193175015;0.00139692676112552;0.000199560965875075;0.0023947315905009;0.000199560965875075;0.0247455597685093;0.000199560965875075
"JERC_002-M-12-7-20140710";0.958092197166234;0.000199560965875075;0.00678507283975254;0.000798243863500299;0.000199560965875075;0.000798243863500299;0.0015964877270006;0.00139692676112552;0.000598682897625224;0.0287367790860108;0.000798243863500299
"JERC_002-M-27-36-20140805";0.964478148074237;0.000798243863500299;0.00858112153262822;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00179604869287567;0.00259429255637597;0.000199560965875075;0.0189582917581321;0.00199560965875075
"JERC_002-M-35-24-20140710";0.954699660746358;0.000199560965875075;0.0113749750548793;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.0015964877270006;0.000199560965875075;0.000199560965875075;0.0303332668130114;0.000199560965875075
"JERC_003-M-1-7-20140805";0.958890441029735;0.000199560965875075;0.0123727798842546;0.000199560965875075;0.000199560965875075;0.0031929754540012;0.000199560965875075;0.00299341448812612;0.000199560965875075;0.021353023348633;0.000199560965875075
"JERC_003-M-3-26-20140805";0.971263220913989;0.00658551187387747;0.00538814607862702;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.000199560965875075;0.00119736579525045;0.000199560965875075;0.0135701456795051;0.000199560965875075
"JERC_003-M-33-0-20140805";0.957493514268609;0.00458990221512672;0.00718419477150269;0.00179604869287567;0.000199560965875075;0.00199560965875075;0.000798243863500299;0.000199560965875075;0.000997804829375374;0.0245459988026342;0.000199560965875075
"JERC_005-M-24-40-20140805";0.963081221313111;0.00039912193175015;0.0127719018160048;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.00039912193175015;0.00179604869287567;0.000199560965875075;0.0193574136898823;0.000199560965875075
"JERC_005-M-33-2-20140805";0.964079026142487;0.000997804829375374;0.00957892636200359;0.000997804829375374;0.000199560965875075;0.00199560965875075;0.000997804829375374;0.000997804829375374;0.000199560965875075;0.0193574136898823;0.000598682897625224
"JERC_005-M-4-9-20140805";0.949311514667731;0.00119736579525045;0.00937936539612852;0.000199560965875075;0.000199560965875075;0.00199560965875075;0.0023947315905009;0.00219517062462582;0.000199560965875075;0.0313310716423867;0.0015964877270006
"JERC_006-M-15-33-20140710";0.953502294951108;0.0015964877270006;0.00917980443025344;0.000997804829375374;0.000199560965875075;0.00179604869287567;0.00259429255637597;0.000997804829375374;0.000199560965875075;0.0285372181201357;0.00039912193175015
"JERC_006-M-2-0-20140805";0.922570345240471;0.00179604869287567;0.0205547794851327;0.000798243863500299;0.000199560965875075;0.00359209738575135;0.000199560965875075;0.0047894631810018;0.000199560965875075;0.0439034124925165;0.00139692676112552
"JERC_006-M-21-39-20140710";0.972261025743365;0.000199560965875075;0.0063859509080024;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.00039912193175015;0.000199560965875075;0.000199560965875075;0.018559169826382;0.000199560965875075
"JERC_006-M-2-33-20140710";0.962482538415486;0.000199560965875075;0.00778287766912792;0.000598682897625224;0.000199560965875075;0.000997804829375374;0.00119736579525045;0.0015964877270006;0.000199560965875075;0.0245459988026342;0.000199560965875075
"JERC_006-M-39-30-20140805";0.962482538415486;0.000199560965875075;0.00838156056675314;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0275394132907603;0.000199560965875075
"JERC_006-M-8-11-20140805";0.951706246258232;0.00139692676112552;0.00937936539612852;0.00139692676112552;0.000199560965875075;0.000598682897625224;0.000997804829375374;0.000598682897625224;0.000199560965875075;0.032129315505887;0.00139692676112552
"JERC_008-M-23-30-20140805";0.947914587906605;0.0101776092596288;0.00379165835162642;0.000199560965875075;0.00199560965875075;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.000598682897625224;0.0339253641987627;0.000199560965875075
"JERC_008-M-33-4-20140805";0.957892636200359;0.000199560965875075;0.0117740969866294;0.000598682897625224;0.000199560965875075;0.00119736579525045;0.000199560965875075;0.00199560965875075;0.000199560965875075;0.0255438036320096;0.000199560965875075
"JERC_047-M-3-32-20140805";0.966074635801237;0.00299341448812612;0.00977848732787867;0.00139692676112552;0.000199560965875075;0.00179604869287567;0.000199560965875075;0.0015964877270006;0.000199560965875075;0.0155657553382558;0.000199560965875075
"JERC_047-M-36-16-20140805";0.966274196767112;0.00498902414687687;0.00917980443025344;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.00139692676112552;0.000997804829375374;0.000199560965875075;0.0155657553382558;0.000199560965875075
"JERC_047-M-6-12-20140805";0.953901416882858;0.00139692676112552;0.00838156056675314;0.000199560965875075;0.000199560965875075;0.00199560965875075;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.032129315505887;0.000199560965875075
"JERC_048-M-19-30-20140805";0.962083416483736;0.00279385352225105;0.00977848732787867;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.000798243863500299;0.000997804829375374;0.000199560965875075;0.0209539014168829;0.00119736579525045
"JERC_048-M-27-8-20140805";0.965276391937737;0.00658551187387747;0.00818199960087807;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.000798243863500299;0.00139692676112552;0.000199560965875075;0.0135701456795051;0.00279385352225105
"JERC_048-M-31-3-20140805";0.969666733186989;0.00339253641987627;0.00778287766912792;0.000199560965875075;0.000199560965875075;0.000598682897625224;0.00119736579525045;0.00199560965875075;0.000199560965875075;0.0145679505088805;0.000199560965875075
"JERC_049-M-18-17-20140805";0.949311514667731;0.00219517062462582;0.0123727798842546;0.00259429255637597;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0015964877270006;0.000199560965875075;0.0309319497106366;0.000199560965875075
"JERC_049-M-2-27-20140805";0.943723807623229;0.00039912193175015;0.00937936539612852;0.00179604869287567;0.000199560965875075;0.00259429255637597;0.000598682897625224;0.00119736579525045;0.000199560965875075;0.0391139493115147;0.000798243863500299
"ORNL_001-O-17-34-20140715";0.936340051885851;0.000199560965875075;0.0121732189183796;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.00498902414687687;0.000598682897625224;0.0437038515266414;0.000199560965875075
"ORNL_002-O-5-26-20140714";0.942127319896228;0.000199560965875075;0.0195569746557573;0.0023947315905009;0.000199560965875075;0.00279385352225105;0.00199560965875075;0.0039912193175015;0.000199560965875075;0.0223508281780084;0.00419078028337657
"ORNL_003-O-9-11-20140714";0.90720415086809;0.000199560965875075;0.0431051686290162;0.0055877070445021;0.000199560965875075;0.0047894631810018;0.00179604869287567;0.00598682897625225;0.000199560965875075;0.0295350229495111;0.00139692676112552
"ORNL_021-O-15-33-20140714";0.951506685292357;0.000798243863500299;0.00578726801037717;0.0055877070445021;0.000199560965875075;0.000997804829375374;0.00419078028337657;0.0039912193175015;0.00339253641987627;0.0207543404510078;0.00279385352225105
"ORNL_027-O-2-33-20140715";0.94731590500898;0.000199560965875075;0.00838156056675314;0.00119736579525045;0.00139692676112552;0.000199560965875075;0.00199560965875075;0.0039912193175015;0.0023947315905009;0.0327279984035123;0.000199560965875075
"ORNL_029-O-9-2-20140714";0.975653562163241;0.000997804829375374;0.00419078028337657;0.00439034124925165;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.0015964877270006;0.00139692676112552;0.0101776092596288;0.000199560965875075
"ORNL_031-O-11-3-20140714";0.94771502694073;0.00299341448812612;0.00439034124925165;0.00359209738575135;0.000199560965875075;0.00139692676112552;0.00259429255637597;0.000199560965875075;0.00518858511275195;0.0273398523248853;0.00439034124925165
"ORNL_037-O-4-23-20140715";0.942526441827978;0.00119736579525045;0.0257433645978847;0.00498902414687687;0.000199560965875075;0.00139692676112552;0.000199560965875075;0.000997804829375374;0.000199560965875075;0.0195569746557573;0.00299341448812612
"ORNL_043-O-2-27-20140715";0.93394532029535;0.000199560965875075;0.0339253641987627;0.00538814607862702;0.000199560965875075;0.0039912193175015;0.00199560965875075;0.00518858511275195;0.000199560965875075;0.0137697066453802;0.00119736579525045
"OSBS_001-M-17-34-20140701";0.953103173019357;0.00439034124925165;0.0023947315905009;0.00179604869287567;0.000199560965875075;0.00119736579525045;0.00039912193175015;0.000199560965875075;0.000199560965875075;0.0359209738575135;0.000199560965875075
"OSBS_001-M-17-34-20140818";0.947914587906605;0.00199560965875075;0.00119736579525045;0.000798243863500299;0.000199560965875075;0.000798243863500299;0.000997804829375374;0.000199560965875075;0.000997804829375374;0.0447016563560168;0.000199560965875075
"OSBS_001-M-26-3-20140701";0.956894831370984;0.00179604869287567;0.00179604869287567;0.000598682897625224;0.000199560965875075;0.0039912193175015;0.00219517062462582;0.000199560965875075;0.000199560965875075;0.031929754540012;0.000199560965875075
"OSBS_001-M-26-3-20140818";0.941927758930353;0.00119736579525045;0.00738375573737777;0.000199560965875075;0.000199560965875075;0.00359209738575135;0.000997804829375374;0.000598682897625224;0.000798243863500299;0.0429056076631411;0.000199560965875075
"OSBS_001-M-29-2-20140701";0.961484733586111;0.0015964877270006;0.0031929754540012;0.000598682897625224;0.000199560965875075;0.00199560965875075;0.00039912193175015;0.000199560965875075;0.000199560965875075;0.0299341448812612;0.000199560965875075
"OSBS_001-M-29-2-20140818";0.956495709439234;0.0023947315905009;0.00199560965875075;0.00199560965875075;0.000199560965875075;0.00339253641987627;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.0317301935741369;0.000199560965875075
"OSBS_002-M-12-7-20140701";0.957892636200359;0.000199560965875075;0.00718419477150269;0.0015964877270006;0.000199560965875075;0.0047894631810018;0.00199560965875075;0.00139692676112552;0.00039912193175015;0.0241468768708841;0.000199560965875075
"OSBS_002-M-12-7-20140818";0.955697465575733;0.00458990221512672;0.0129714627818799;0.00199560965875075;0.000199560965875075;0.00119736579525045;0.00039912193175015;0.00139692676112552;0.000199560965875075;0.0211534623827579;0.000199560965875075
"OSBS_002-M-35-24-20140701";0.930752344841349;0.00259429255637597;0.0157653163041309;0.0023947315905009;0.000199560965875075;0.00458990221512672;0.00299341448812612;0.000199560965875075;0.000199560965875075;0.04011175414089;0.000199560965875075
"OSBS_002-M-35-24-20140818";0.965475952903612;0.00139692676112552;0.00538814607862702;0.000199560965875075;0.000199560965875075;0.000997804829375374;0.000199560965875075;0.000199560965875075;0.0015964877270006;0.0241468768708841;0.000199560965875075
"OSBS_002-M-5-26-20140701";0.954500099780483;0.000199560965875075;0.0125723408501297;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0301337058471363;0.000199560965875075
"OSBS_003-M-17-9-20140701";0.948712831770106;0.00119736579525045;0.00778287766912792;0.000997804829375374;0.000199560965875075;0.0015964877270006;0.00119736579525045;0.00039912193175015;0.000199560965875075;0.0375174615845141;0.000199560965875075
"OSBS_003-M-17-9-20140818";0.944322490520854;0.00139692676112552;0.0147675114747555;0.00259429255637597;0.000199560965875075;0.00119736579525045;0.000199560965875075;0.00179604869287567;0.000598682897625224;0.032129315505887;0.000798243863500299
"OSBS_003-M-29-37-20140701";0.95988824585911;0.000199560965875075;0.010776292157254;0.00119736579525045;0.000199560965875075;0.00279385352225105;0.000997804829375374;0.000199560965875075;0.000598682897625224;0.0229495110756336;0.000199560965875075
"OSBS_003-M-29-37-20140818";0.957892636200359;0.00259429255637597;0.00698463380562762;0.00139692676112552;0.000199560965875075;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.000598682897625224;0.0285372181201357;0.000199560965875075
"OSBS_003-M-9-11-20140701";0.939732588305727;0.00139692676112552;0.0063859509080024;0.000199560965875075;0.000199560965875075;0.00179604869287567;0.000798243863500299;0.0015964877270006;0.000199560965875075;0.0474955098782678;0.000199560965875075
"OSBS_003-M-9-11-20140818";0.949111953701856;0.00139692676112552;0.00758331670325284;0.000199560965875075;0.00139692676112552;0.00139692676112552;0.00199560965875075;0.0023947315905009;0.000199560965875075;0.0335262422670126;0.000798243863500299
"OSBS_022-M-15-33-20140701";0.976052684094991;0.00119736579525045;0.00119736579525045;0.00119736579525045;0.000199560965875075;0.000798243863500299;0.00119736579525045;0.000199560965875075;0.000199560965875075;0.0175613649970066;0.000199560965875075
"OSBS_022-M-21-39-20140701";0.975454001197366;0.000997804829375374;0.00199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000798243863500299;0.0195569746557573;0.000199560965875075
"OSBS_022-M-2-33-20140701";0.964278587108362;0.000199560965875075;0.0039912193175015;0.00139692676112552;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.000199560965875075;0.0289363400518859;0.000199560965875075
"SCBI_002-M-1-6-20140715";0.955298343643983;0.00299341448812612;0.00698463380562762;0.000199560965875075;0.000798243863500299;0.000598682897625224;0.00139692676112552;0.000997804829375374;0.000798243863500299;0.0289363400518859;0.000997804829375374
"SCBI_002-M-26-3-20140618";0.955497904609858;0.000199560965875075;0.00598682897625225;0.0047894631810018;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.000199560965875075;0.00219517062462582;0.0291359010177609;0.000199560965875075
"SCBI_002-M-7-5-20140715";0.957892636200359;0.000199560965875075;0.00419078028337657;0.00259429255637597;0.000199560965875075;0.00119736579525045;0.0015964877270006;0.000798243863500299;0.00279385352225105;0.0283376571542606;0.000199560965875075
"SCBI_002-M-9-17-20140715";0.943723807623229;0.000199560965875075;0.00379165835162642;0.00339253641987627;0.000199560965875075;0.000798243863500299;0.00139692676112552;0.00439034124925165;0.00119736579525045;0.0383157054480144;0.00259429255637597
"SCBI_003-M-11-0-20140715";0.934144881261225;0.000199560965875075;0.0155657553382558;0.00279385352225105;0.000199560965875075;0.000798243863500299;0.000199560965875075;0.0023947315905009;0.00219517062462582;0.0381161444821393;0.00339253641987627
"SCBI_003-M-13-6-20140618";0.957293953302734;0.00199560965875075;0.00578726801037717;0.00119736579525045;0.000798243863500299;0.00139692676112552;0.00139692676112552;0.000199560965875075;0.0023947315905009;0.0273398523248853;0.000199560965875075
"SCBI_003-M-27-36-20140715";0.952704051087607;0.00179604869287567;0.00937936539612852;0.00139692676112552;0.000199560965875075;0.000798243863500299;0.000199560965875075;0.000199560965875075;0.0023947315905009;0.0307323887447615;0.000199560965875075
"SCBI_003-M-30-5-20140715";0.943923368589104;0.000199560965875075;0.0201556575533826;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.000199560965875075;0.00179604869287567;0.000798243863500299;0.0311315106765117;0.000199560965875075
"SCBI_003-M-35-24-20140618";0.948313709838356;0.000997804829375374;0.00778287766912792;0.00299341448812612;0.000199560965875075;0.00039912193175015;0.00119736579525045;0.000199560965875075;0.00179604869287567;0.0331271203352624;0.00299341448812612
"SCBI_003-M-5-26-20140618";0.967272001596488;0.000199560965875075;0.00379165835162642;0.00419078028337657;0.000997804829375374;0.00039912193175015;0.00179604869287567;0.000798243863500299;0.00119736579525045;0.0191578527240072;0.000199560965875075
"SCBI_006-M-15-7-20140827";0.969267611255239;0.00039912193175015;0.00518858511275195;0.00219517062462582;0.000199560965875075;0.000199560965875075;0.00119736579525045;0.00179604869287567;0.000598682897625224;0.015964877270006;0.00299341448812612
"SCBI_006-M-1-7-20140715";0.973059269606865;0.000199560965875075;0.00458990221512672;0.00279385352225105;0.000199560965875075;0.000199560965875075;0.00139692676112552;0.000798243863500299;0.00179604869287567;0.0131710237477549;0.00179604869287567
"SCBI_006-M-17-9-20140618";0.977050488924366;0.000598682897625224;0.00279385352225105;0.00339253641987627;0.000199560965875075;0.00039912193175015;0.00139692676112552;0.000997804829375374;0.00119736579525045;0.0117740969866294;0.000199560965875075
"SCBI_006-M-27-2-20140715";0.965276391937737;0.000798243863500299;0.00578726801037717;0.0023947315905009;0.000798243863500299;0.000598682897625224;0.00139692676112552;0.000199560965875075;0.0015964877270006;0.0199560965875075;0.00119736579525045
