"";"study_id";"siteID";"plotID";"sampleID";"pH";"pC";"cn";"deprecatedVialID";"relEM";"map";"mat";"ndep.glob";"NPP";"forest"
"BART_001-M-1-6-20140619";200;"BART";"BART_001";"BART_001-M-1-6-20140619";0.264272788036419;13.4103560002816;1.91510297377197;"BART.001.M.1.1.20140619";0.440121985519277;0.0461689913075001;1.25234206804438;0.01;0.01;0.01
"BART_001-M-7-5-20140619";200;"BART";"BART_001";"BART_001-M-7-5-20140619";0.264272788036419;13.4103560002816;1.91510297377197;"BART.001.M.7.1.20140619";0.440121985519277;0.0461689913075001;1.25234206804438;0.01;0.01;0.01
"BART_001-O-1-6-20140619";200;"BART";"BART_001";"BART_001-O-1-6-20140619";0.264272788036419;13.4103560002816;1.91510297377197;"BART.001.21.1.6.O.20140619";0.440121985519277;0.0461689913075001;1.25234206804438;0.01;0.01;0.01
"BART_006-M-3-26-20140619";200;"BART";"BART_006";"BART_006-M-3-26-20140619";0.160518576622368;15.2094041258158;1.82364895115992;"BART.006.39.3.26.M.20140619";0.0892102732306016;0.0461689913075001;1.25234206804438;0.01;0.01;0.01
"BART_006-M-33-3-20140619";200;"BART";"BART_006";"BART_006-M-33-3-20140619";0.160518576622368;15.2094041258158;1.82364895115992;"BART.006.M.33.3.20140619";0.0892102732306016;0.0461689913075001;1.25234206804438;0.01;0.01;0.01
"BART_006-O-33-3-20140619";200;"BART";"BART_006";"BART_006-O-33-3-20140619";0.160518576622368;15.2094041258158;1.82364895115992;"BART.006.23.33.0.O.20140619";0.0892102732306016;0.0461689913075001;1.25234206804438;0.01;0.01;0.01
"BART_028-M-33-4-20140619";200;"BART";"BART_028";"BART_028-M-33-4-20140619";0.256453248331884;11.8255769912658;1.4876526907387;"BART.028.M.33.3.20140619";2.59437451308785;0.0461689913075001;1.25234206804438;0.01;0.01;0.01
"CPER_001-M-22-32-20140812";200;"CPER";"CPER_001";"CPER_001-M-22-32-20140812";0.01;0.107214306157169;1.22643802900518;"CPER.001.M.22.32.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_001-M-30-37-20140812";200;"CPER";"CPER_001";"CPER_001-M-30-37-20140812";0.01;0.107214306157169;1.22643802900518;"CPER.001.M.30.37.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_001-M-7-0-20140812";200;"CPER";"CPER_001";"CPER_001-M-7-0-20140812";0.01;0.107214306157169;1.22643802900518;"CPER.001.M.7.0.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_002-M-10-34-20140812";200;"CPER";"CPER_002";"CPER_002-M-10-34-20140812";0.01;0.0833254019840965;0.928645437280058;"CPER.002.M.10.34.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_002-M-25-6-20140812";200;"CPER";"CPER_002";"CPER_002-M-25-6-20140812";0.01;0.0833254019840965;0.928645437280058;"CPER.002.M.25.6.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_002-M-9-4-20140812";200;"CPER";"CPER_002";"CPER_002-M-9-4-20140812";0.01;0.0833254019840965;0.928645437280058;"CPER.002.M.9.4.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_003-M-15-7-20140812";200;"CPER";"CPER_003";"CPER_003-M-15-7-20140812";0.01;0.0702109262057546;0.880589288060878;"CPER.003.M.15.7.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_003-M-33-11-20140812";200;"CPER";"CPER_003";"CPER_003-M-33-11-20140812";0.01;0.0702109262057546;0.880589288060878;"CPER.003.M.33.11.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_004-M-0-30-20140812";200;"CPER";"CPER_004";"CPER_004-M-0-30-20140812";0.01;0.0698021888864528;0.822015928965119;"CPER.004.M.0.30.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_004-M-16-7-20140812";200;"CPER";"CPER_004";"CPER_004-M-16-7-20140812";0.01;0.0698021888864528;0.822015928965119;"CPER.004.M.16.7.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"CPER_004-M-23-38-20140812";200;"CPER";"CPER_004";"CPER_004-M-23-38-20140812";0.01;0.0698021888864528;0.822015928965119;"CPER.004.M.23.38.20140812";0.01;0.0535885920981413;1.27461481912298;0.01;0.01;0.01
"DSNY_001-M-1-6-20140813";200;"DSNY";"DSNY_001";"DSNY_001-M-1-6-20140813";0.01;0.0165254369930946;0.333650245984321;"DSNY.001.21.M.1.6.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_001-M-29-37-20140701";200;"DSNY";"DSNY_001";"DSNY_001-M-29-37-20140701";0.206365339517115;0.39565125791973;2.25662557351101;"DSNY.001.M.29.37.20140701";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_001-M-30-37-20140909";200;"DSNY";"DSNY_001";"DSNY_001-M-30-37-20140909";0.206365339517115;0.39565125791973;2.25662557351101;"DSNY.001.41.M.30.37.20140910";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_001-M-7-0-20140909";200;"DSNY";"DSNY_001";"DSNY_001-M-7-0-20140909";0.206365339517115;0.39565125791973;2.25662557351101;"DSNY.001.21.M.7.0.20140909";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_001-M-7-5-20140813";200;"DSNY";"DSNY_001";"DSNY_001-M-7-5-20140813";0.01;0.0262549952871577;0.35868665610622;"DSNY.001.21.M.7.5.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_001-M-9-11-20140701";200;"DSNY";"DSNY_001";"DSNY_001-M-9-11-20140701";0.206365339517115;0.39565125791973;2.25662557351101;"DSNY.001.M.9.11.20140701";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_001-M-9-17-20140813";200;"DSNY";"DSNY_001";"DSNY_001-M-9-17-20140813";0.01;0.03256606012655;0.38372306622812;"DSNY.001.21.M.9.17.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_002-M-10-34-20140910";200;"DSNY";"DSNY_002";"DSNY_002-M-10-34-20140910";0.213880763688125;0.781203861772863;4.3998850713263;"DSNY.002.39.M.10.34.20140910";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_002-M-11-0-20140813";200;"DSNY";"DSNY_002";"DSNY_002-M-11-0-20140813";0.213880763688125;0.781203861772863;4.3998850713263;"DSNY.002.21.M.11.0.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_002-M-27-36-20140813";200;"DSNY";"DSNY_002";"DSNY_002-M-27-36-20140813";0.01;0.0407178522107651;0.450926061818481;"DSNY.002.41.M.27.36.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_002-M-30-5-20140813";200;"DSNY";"DSNY_002";"DSNY_002-M-30-5-20140813";0.01;0.0791101633170683;0.387676183615788;"DSNY.002.23.M.30.5.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_002-M-9-4-20140910";200;"DSNY";"DSNY_002";"DSNY_002-M-9-4-20140910";0.213880763688125;0.781203861772863;4.3998850713263;"DSNY.002.21.M.9.4.20140910";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_003-M-1-7-20140813";200;"DSNY";"DSNY_003";"DSNY_003-M-1-7-20140813";0.01;0.855130393612309;5.32933402746064;"DSNY.003.21.M.1.7.20140813";3.20575419551405;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_003-M-3-26-20140813";200;"DSNY";"DSNY_003";"DSNY_003-M-3-26-20140813";0.01;0.855130393612309;5.32933402746064;"DSNY.003.39.M.3.26.20140813";3.20575419551405;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_004-M-21-38-20140813";200;"DSNY";"DSNY_004";"DSNY_004-M-21-38-20140813";0.01;0.080162007456967;0.433795886471918;"DSNY.004.41.M.21.38.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_004-M-33-4-20140814";200;"DSNY";"DSNY_004";"DSNY_004-M-33-4-20140814";0.01;0.0843693840165618;0.508905116837617;"DSNY.004.23.M.33.4.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_005-M-24-40-20140818";200;"DSNY";"DSNY_005";"DSNY_005-M-24-40-20140818";0.01;0.0304623718467526;0.417983416921245;"DSNY.005.41.M.24.40.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_005-M-33-2-20140814";200;"DSNY";"DSNY_005";"DSNY_005-M-33-2-20140814";0.01;0.0223105797625375;0.38372306622812;"DSNY.005.23.M.33.2.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_009-M-17-34-20140701";200;"DSNY";"DSNY_009";"DSNY_009-M-17-34-20140701";0.0464494765377003;0.750315221836646;1.78136459915752;"DSNY.009.M.17.3.20140701";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_009-M-2-0-20140813";200;"DSNY";"DSNY_009";"DSNY_009-M-2-0-20140813";0.01;0.0693806050230051;0.33496795178021;"DSNY.009.21.M.2.0.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_009-M-29-2-20140701";200;"DSNY";"DSNY_009";"DSNY_009-M-29-2-20140701";0.0464494765377003;0.750315221836646;1.78136459915752;"DSNY.009.M.29.2.20140701";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_009-M-33-11-20140910";200;"DSNY";"DSNY_009";"DSNY_009-M-33-11-20140910";0.0464494765377003;0.750315221836646;1.78136459915752;"DSNY.009.23.M.33.11.20140910";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_009-M-8-11-20140813";200;"DSNY";"DSNY_009";"DSNY_009-M-8-11-20140813";0.01;0.100147046115043;0.346827303943215;"DSNY.009.21.M.8.11.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-0-30-20140910";200;"DSNY";"DSNY_016";"DSNY_016-M-0-30-20140910";0.214359983584363;0.488349087428916;3.71189678243157;"DSNY.016.39.M.0.30.20140910";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-12-7-20140701";200;"DSNY";"DSNY_016";"DSNY_016-M-12-7-20140701";0.214359983584363;0.488349087428916;3.71189678243157;"DSNY.016.M.12.2.20140701";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-16-7-20140910";200;"DSNY";"DSNY_016";"DSNY_016-M-16-7-20140910";0.214359983584363;0.488349087428916;3.71189678243157;"DSNY.016.21.M.16.7.20140910";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-3-37-20140813";200;"DSNY";"DSNY_016";"DSNY_016-M-3-37-20140813";0.01;0.0273068394270564;0.26381183880218;"DSNY.016.39.M.3.37.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-35-24-20140701";200;"DSNY";"DSNY_016";"DSNY_016-M-35-24-20140701";0.214359983584363;0.488349087428916;3.71189678243157;"DSNY.016.M.35.24.20140701";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-36-16-20140813";200;"DSNY";"DSNY_016";"DSNY_016-M-36-16-20140813";0.01;0.0223105797625375;0.270400367781627;"DSNY.016.M.36.18.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-5-26-20140701";200;"DSNY";"DSNY_016";"DSNY_016-M-5-26-20140701";0.214359983584363;0.488349087428916;3.71189678243157;"DSNY.016.M.5.26.20140701";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_016-M-6-12-20140813";200;"DSNY";"DSNY_016";"DSNY_016-M-6-12-20140813";0.01;0.0107402942236516;0.229551488109055;"DSNY.016.41.M.6.12.20140813";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_043-M-18-37-20140814";200;"DSNY";"DSNY_043";"DSNY_043-M-18-37-20140814";0.01;0.0493955663649295;0.331014834392542;"DSNY.043.39.M.18.37.20140814";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_043-M-2-27-20140814";200;"DSNY";"DSNY_043";"DSNY_043-M-2-27-20140814";0.01;0.0338808653014234;0.316520070637758;"DSNY.043.39.M.2.27.20140814";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"DSNY_043-M-33-17-20140814";200;"DSNY";"DSNY_043";"DSNY_043-M-33-17-20140814";0.01;0.0341438263363981;0.331014834392542;"DSNY.043.23.M.33.17.20140814";0.0547715306003152;0.0473568841069721;1.23249142837406;0.01;0.01;0.01
"HARV_001-M-14-7-20140812";200;"HARV";"HARV_001";"HARV_001-M-14-7-20140812";0.101417926634064;8.10360649355265;1.37818673377067;"HARV.001.21.14.7.M.20140812";0.709794357536749;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_001-M-15-1-20140812";200;"HARV";"HARV_001";"HARV_001-M-15-1-20140812";0.101417926634064;8.10360649355265;1.37818673377067;"HARV.001.21.15.1.M.20140812";0.709794357536749;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_001-M-30-37-20140715";200;"HARV";"HARV_001";"HARV_001-M-30-37-20140715";0.101417926634064;0.0822656957367644;0.348145009739105;"HARV.001.41.30.37.M.20140715";0.709794357536749;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_001-M-39-16-20140812";200;"HARV";"HARV_001";"HARV_001-M-39-16-20140812";0.101417926634064;8.10360649355265;1.37818673377067;"HARV.001.23.39.16.M.20140812";0.709794357536749;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_001-M-7-0-20140715";200;"HARV";"HARV_001";"HARV_001-M-7-0-20140715";0.101417926634064;0.0649102674284356;0.299389895291195;"HARV.001.21.7.0.M.20140715";0.709794357536749;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_001-O-14-7-20140812";200;"HARV";"HARV_001";"HARV_001-O-14-7-20140812";0.101417926634064;8.10360649355265;1.37818673377067;"HARV.001.21.14.7.O.20140812";0.709794357536749;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_001-O-15-1-20140812";200;"HARV";"HARV_001";"HARV_001-O-15-1-20140812";0.101417926634064;8.10360649355265;1.37818673377067;"HARV.001.21.15.1.O.20140812";0.709794357536749;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_002-M-24-40-20140716";200;"HARV";"HARV_002";"HARV_002-M-24-40-20140716";0.157225549895742;0.145376344130687;0.280942014148743;"HARV.002.41.24.40.M.20140716";0.522358810665499;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_002-O-24-40-20140716";200;"HARV";"HARV_002";"HARV_002-O-24-40-20140716";0.157225549895742;0.282116082317521;0.403488653166461;"HARV.002.41.24.40.O.20140716";0.522358810665499;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_002-O-33-2-20140716";200;"HARV";"HARV_002";"HARV_002-O-33-2-20140716";0.157225549895742;0.384670885957646;0.419301122717134;"HARV.002.23.33.2.O.20140716";0.522358810665499;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_002-O-4-9-20140716";200;"HARV";"HARV_002";"HARV_002-O-4-9-20140716";0.157225549895742;0.268705069533812;0.402170947370572;"HARV.002.21.4.9.O.20140716";0.522358810665499;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-M-10-34-20140715";200;"HARV";"HARV_004";"HARV_004-M-10-34-20140715";0.10950486439484;0.144061538955814;0.270400367781627;"HARV.004.39.10.34.M.20140715";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-M-19-1-20140812";200;"HARV";"HARV_004";"HARV_004-M-19-1-20140812";0.10950486439484;8.71690447007451;1.63594238952147;"HARV.004.21.19.1.M.20140812";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-M-25-6-20140715";200;"HARV";"HARV_004";"HARV_004-M-25-6-20140715";0.10950486439484;0.128020915822359;0.244046251863838;"HARV.004.23.25.6.M.20140715";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-M-3-28-20140812";200;"HARV";"HARV_004";"HARV_004-M-3-28-20140812";0.10950486439484;8.71690447007451;1.63594238952147;"HARV.004.39.3.28.M.20140812";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-M-9-34-20140812";200;"HARV";"HARV_004";"HARV_004-M-9-34-20140812";0.10950486439484;8.71690447007451;1.63594238952147;"HARV.004.21.9.34.M.20140812";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-M-9-4-20140715";200;"HARV";"HARV_004";"HARV_004-M-9-4-20140715";0.10950486439484;0.116713591318447;0.292801366311748;"HARV.004.21.9.4.M.20140715";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-O-10-34-20140715";200;"HARV";"HARV_004";"HARV_004-O-10-34-20140715";0.10950486439484;0.933207604914826;0.329697128596652;"HARV.004.39.10.34.O.20140715";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-O-19-1-20140812";200;"HARV";"HARV_004";"HARV_004-O-19-1-20140812";0.10950486439484;8.71690447007451;1.63594238952147;"HARV.004.21.19.1.O.20140812";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-O-25-6-20140715";200;"HARV";"HARV_004";"HARV_004-O-25-6-20140715";0.10950486439484;0.861156281331764;0.291483660515859;"HARV.004.23.25.6.O.20140715";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-O-3-28-20140812";200;"HARV";"HARV_004";"HARV_004-O-3-28-20140812";0.10950486439484;8.71690447007451;1.63594238952147;"HARV.004.39.3.28.O.20140812";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_004-O-9-34-20140812";200;"HARV";"HARV_004";"HARV_004-O-9-34-20140812";0.10950486439484;8.71690447007451;1.63594238952147;"HARV.004.21.9.34.O.20140812";0.0969275938220607;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_010-M-2-0-20140715";200;"HARV";"HARV_010";"HARV_010-M-2-0-20140715";0.157225549895742;0.0727990984776759;0.349462715534994;"HARV.010.21.2.0.M.20140715";3.00908252674651;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_010-M-39-30-20140715";200;"HARV";"HARV_010";"HARV_010-M-39-30-20140715";0.157225549895742;0.103828500604688;0.395582418391125;"HARV.010.41.39.30.M.20140715";3.00908252674651;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_010-M-8-11-20140715";200;"HARV";"HARV_010";"HARV_010-M-8-11-20140715";0.157225549895742;0.104617383709612;0.381087654636341;"HARV.010.21.8.11.M.20140715";3.00908252674651;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_010-O-2-0-20140715";200;"HARV";"HARV_010";"HARV_010-O-2-0-20140715";0.157225549895742;0.876145060325321;0.386358477819898;"HARV.010.21.2.0.O.20140715";3.00908252674651;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_010-O-39-30-20140715";200;"HARV";"HARV_010";"HARV_010-O-39-30-20140715";0.157225549895742;0.669983608905173;0.381087654636341;"HARV.010.41.39.30.O.20140715";3.00908252674651;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_010-O-8-11-20140715";200;"HARV";"HARV_010";"HARV_010-O-8-11-20140715";0.157225549895742;0.884822774479485;0.361322067697999;"HARV.010.21.8.11.O.20140715";3.00908252674651;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-M-0-13-20140812";200;"HARV";"HARV_013";"HARV_013-M-0-13-20140812";0.08605968517052;3.52136676391935;1.54616373766665;"HARV.013.21.0.13.M.20140812";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-M-14-6-20140812";200;"HARV";"HARV_013";"HARV_013-M-14-6-20140812";0.08605968517052;3.52136676391935;1.54616373766665;"HARV.013.21.14.6.M.20140812";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-M-15-7-20140717";200;"HARV";"HARV_013";"HARV_013-M-15-7-20140717";0.08605968517052;0.0504474105048282;0.255905604026843;"HARV.013.21.15.7.M.20140717";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-M-28-3-20140812";200;"HARV";"HARV_013";"HARV_013-M-28-3-20140812";0.08605968517052;3.52136676391935;1.54616373766665;"HARV.013.23.28.3.M.20140812";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-M-4-7-20140717";200;"HARV";"HARV_013";"HARV_013-M-4-7-20140717";0.08605968517052;0.053865903959499;0.28753054312819;"HARV.013.21.4.7.M.20140717";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-O-0-13-20140812";200;"HARV";"HARV_013";"HARV_013-O-0-13-20140812";0.08605968517052;3.52136676391935;1.54616373766665;"HARV.013.21.0.13.O.20140812";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-O-14-6-20140812";200;"HARV";"HARV_013";"HARV_013-O-14-6-20140812";0.08605968517052;3.52136676391935;1.54616373766665;"HARV.013.21.14.6.O.20140812";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-O-15-7-20140717";200;"HARV";"HARV_013";"HARV_013-O-15-7-20140717";0.08605968517052;0.211116602874357;0.300707601087084;"HARV.013.21.15.7.O.20140717";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-O-28-3-20140812";200;"HARV";"HARV_013";"HARV_013-O-28-3-20140812";0.08605968517052;3.52136676391935;1.54616373766665;"HARV.013.23.28.3.O.20140812";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_013-O-33-11-20140716";200;"HARV";"HARV_013";"HARV_013-O-33-11-20140716";0.08605968517052;3.52136676391935;1.54616373766665;"HARV.013.23.33.11.O.20140716";1.05405733087725;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_016-M-0-30-20140715";200;"HARV";"HARV_016";"HARV_016-M-0-30-20140715";0.145249116591468;0.113821019933726;0.254587898230954;"HARV.016.39.0.30.M.20140715";2.50828390589823;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_016-M-16-7-20140715";200;"HARV";"HARV_016";"HARV_016-M-16-7-20140715";0.145249116591468;0.146691149305561;0.273035779373406;"HARV.016.21.16.7.M.20140715";2.50828390589823;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
"HARV_016-O-0-30-20140715";200;"HARV";"HARV_016";"HARV_016-O-0-30-20140715";0.145249116591468;1.19222422436489;0.354733538718552;"HARV.016.39.0.30.O.20140715";2.50828390589823;0.0453326508691701;1.2547101047133;0.01;0.01;0.01
